genus,higher_taxon
Turritella (Broderiptella) bifastigata cartagenensis,Gastropod
Beringius crebricostatus,Gastropod
Turritella (Hataiella) sagai,Gastropod
Tyrannoberingius rex,Gastropod
Euconospira waterlooensis,Gastropod
Baylea minuta,Gastropod
Dictyotomaria wortheni,Gastropod
Baylea sinuatus,Gastropod
Dictyotomaria depressus,Gastropod
Donaldina fountainensis,Gastropod
Cyclites globosa,Gastropod
Donaldina pygmaea,Gastropod
Hypergonia illinoiensis,Gastropod
Retispira monronensis,Gastropod
Euomphalus similis,Gastropod
Leptoptygma fountainensis,Gastropod
Girtyspira pygmaea,Gastropod
Bulimorpha whitfieldi,Gastropod
Phanerotrema lindstroemi,Gastropod
Rhabdocolpus,Gastropod
Tectarius,Gastropod
Leptadrillia parkeri,Gastropod
Philippia,Gastropod
Cypraecassis (Cypraecassis),Gastropod
Maclurites oceana,Gastropod
Ceratopea numeria,Gastropod
Peruniscus,Gastropod
Temnodiscus euryomphalus,Gastropod
Helicotoma griffinorum,Gastropod
Palaeomphalus olsoni,Gastropod
Boucotspira fimbriata,Gastropod
Eccyliopterus regularis,Gastropod
Mestoronema marginalis,Gastropod
Biformispira isaacsoni,Gastropod
Linsleyella greggi,Gastropod
Linsleyella johnsoni,Gastropod
Paraliospira mundula,Gastropod
Paraliospira gradata,Gastropod
Eotomaria perryi,Gastropod
Trochonemella mikulici,Gastropod
Siskiyouspira vostokovae,Gastropod
Stenoloron fasciata,Gastropod
Holopea elizabethi,Gastropod
Holopea brucei,Gastropod
Holopea glindmeyeri,Gastropod
Raphispira,Gastropod
Trochonema liljevalli,Gastropod
Proturritella historicum,Gastropod
Cyclonema (Cyclonema),Gastropod
Donaldiella derwiduii,Gastropod
Goniostropha bachelieri,Gastropod
Ectomaria callahanensis,Gastropod
Ptychocaulus rodneyi,Gastropod
Strombina (Spiralta) guppyi,Gastropod
Cavolinia grandis,Gastropod
Cyclostremiscus (Cyclostremiscus),Gastropod
Latirus (Latirus),Gastropod
Sayella,Gastropod
Atys (Atys),Gastropod
Lottia actina,Gastropod
Puncturella (Fissurisepta),Gastropod
Crepipatella,Gastropod
Scalites angulatus,Gastropod
Dentistyla,Gastropod
Tenaturris,Gastropod
Spinidelphinulopsis whaleni,Gastropod
Euphemites chesterensis,Gastropod
Euphemites whirligigi,Gastropod
Bellerophon (Bellerophon) welshi,Gastropod
Retispira yochelsoni,Gastropod
Retispira ordinata,Gastropod
Patellilabia rhombadella,Gastropod
Patellilabia sulcata,Gastropod
Straparollus (Euomphalus) konobasis,Gastropod
Straparollus (Euomphalus) variabilis,Gastropod
Trepospira (Angyomphalus) desultoria,Gastropod
Euconospira desereti,Gastropod
Glabrocingulum (Glabrocingulum) parasolum,Gastropod
Glabrocingulum binodosum,Gastropod
Glabrocingulum (Glabrocingulum) parvanodum,Gastropod
Glabrocingulum (Glabrocingulum) coronulum,Gastropod
Naticopsis genevievensis,Gastropod
Naticopsis (Naticopsis) clinovata,Gastropod
Naticopsis (Marmolatella) macgordoni,Gastropod
Naticopsis (Marmolatella) imoensis,Gastropod
Marmolatella,Gastropod
Globozyga mediocris,Gastropod
Imogloba gandyensis,Gastropod
Girtyspira microspirula,Gastropod
Tegula jeanae,Gastropod
Nerita orovillensis,Gastropod
Bullamirifica elegans,Gastropod
Minytropis melilota,Gastropod
Paxitropis dicriota,Gastropod
Nassarius (Nassarius),Gastropod
Vexillum (Costellaria),Gastropod
Amphiscapha calix,Gastropod
Dictyotomaria carlbransoni,Gastropod
Barynema lirata,Gastropod
Balbiniconcha hebe,Gastropod
Mourlonia subzona,Gastropod
Murchisonia micula,Gastropod
Phragmosphaera lyra,Gastropod
Praematuratropis ovatus,Gastropod
Ptomatis rudis,Gastropod
Ruedemannia trilix,Gastropod
Eoangyomphalus peneglabra,Gastropod
Turritella infralineata,Gastropod
Turritella xylina,Gastropod
Turritella hearni,Gastropod
Turritella petersoni,Gastropod
Baylea giffordi,Gastropod
Abylea minuta,Gastropod
Worthenia parvula,Gastropod
Ambozone peoriensis,Gastropod
Globodoma nodosa,Gastropod
Glabrocingulum beedei,Gastropod
Soleniscus klipparti,Gastropod
Palaeostylus (Pseudozygopleura) belli,Gastropod
Euchelus,Gastropod
Trivia (Trivia),Gastropod
Zebina (Zebina),Gastropod
Pseudozygopleura (Pseudozygopleura) rothi,Gastropod
Pseudozygopleura (Pseudozygopleura) conica,Gastropod
Pseudozygopleura condrai,Gastropod
Pseudozygopleura sinuosior,Gastropod
Pseudozygopleura pulchra,Gastropod
Chicoreus (Chicoreus),Gastropod
Pseudozygopleura (Pseudozygopleura) pagoda,Gastropod
Typhis (Talityphis) siphon,Gastropod
Pseudozygopleura schucherti,Gastropod
Pseudozygopleura pluricostata,Gastropod
Pseudozygopleura deloi,Gastropod
Pseudozygopleura (Pseudozygopleura) nigra,Gastropod
Pseudozygopleura (Pseudozygopleura) recticostata,Gastropod
Levizygopleura inornata,Gastropod
Palaeostylus (Pseudozygopleura) obtusicacuminis,Gastropod
Pseudozygopleura assertonsoris,Gastropod
Pseudozygopleura (Pseudozygopleura) werneri,Gastropod
Pseudozygopleura moorei,Gastropod
Palaeostylus (Pseudozygopleura) terebrus,Gastropod
Pseudozygopleura tenuivirga,Gastropod
Pseudozygopleura (Pseudozygopleura) leveneae,Gastropod
Pseudozygopleura acuminata,Gastropod
Pseudozygopleura (Pseudozygopleura) praeacuta,Gastropod
Palaeostylus cylindrata,Gastropod
Palaeostylus (Palaeostylus) marvinwelleri,Gastropod
Pseudozygopleura funis,Gastropod
Pseudozygopleura (Pyrgozyga) warthini,Gastropod
Leptozyga minuta,Gastropod
Helminthozyga vermiculus,Gastropod
Pseudozygopleura perversa,Gastropod
Hemizyga (Plocezyga) angularis,Gastropod
Chenopus,Gastropod
Harpagodes desori,Gastropod
Turritelloidea minuta,Gastropod
Eunerinea,Gastropod
Phaneroptyxis,Gastropod
Cavolinia ventricosa,Gastropod
Diacria digitata,Gastropod
Clio (Clio) pyramidata,Gastropod
Arene (Arene),Gastropod
Hemizyga (Plocezyga) tenuis,Gastropod
Hemizyga (Plocezyga) abolescens,Gastropod
Hemizyga inflata,Gastropod
Hemizyga (Hemizyga) corbis,Gastropod
Gamizyga corpulentissima,Gastropod
Hyphantozyga gracilis,Gastropod
Hyphantozyga,Gastropod
Cyclozyga carinata,Gastropod
Platyconcha crenimarginis,Gastropod
Streptacis meeki,Gastropod
Strophostylus (Anematina) minutissimus,Gastropod
Microdoma conicum,Gastropod
Araeonema virgatum,Gastropod
Rhabdotocochlis rugata,Gastropod
Amaurotoma subsinuata,Gastropod
Colpites minutus,Gastropod
Naticopsis wortheniana,Gastropod
Naticopsis virgata,Gastropod
Straparollus (Euomphalus) umbilicatus,Gastropod
Ceraunocochlis blatta,Gastropod
Ianthinopsis medialis,Gastropod
Orthonema marvinwelleri,Gastropod
Nylanderina goldringae,Gastropod
Nassarina (Nassarina),Gastropod
Neritina (Neritina),Gastropod
Orthonychia tortuosa,Gastropod
Platyceras magnificum,Gastropod
Platyostoma gebhardi,Gastropod
Bucania groenlandica,Gastropod
Megalomphala dawesi,Gastropod
Megalomphala marjorae,Gastropod
Propebela parva,Gastropod
Acteon ovoides,Gastropod
Retusa (Cylichnina) marylandica,Gastropod
Terebra (Acus) curvilirata,Gastropod
Nodisurculina engonata,Gastropod
Busycon fusiformis,Gastropod
Scala marylandica,Gastropod
Caecum patuxentium,Gastropod
Nassarius (Caesia),Gastropod
Olivella (Callianax) biplicata,Gastropod
Crepidula adunca,Gastropod
Crepidula diminutiva,Gastropod
Olivella santana,Gastropod
Terebra santana,Gastropod
Potamides sespeensis,Gastropod
Turritella lorenzana,Gastropod
Agasoma acuminatum,Gastropod
Siphonalia andersoni,Gastropod
Viviparus conradi,Gastropod
Physa lactaena,Gastropod
Ecphora (Ecphora) chesapeakensis,Gastropod
Ecphora (Trisecphora) scientistensis,Gastropod
Ecphora (Ecphora) turneri,Gastropod
Busycotypus coronatum,Gastropod
Busycotypus rugosum,Gastropod
Buccinofusus chesapeakensis,Gastropod
Ecphora meganae,Gastropod
Turritella terebriformis,Gastropod
Busycotypus,Gastropod
Turritella exaltata,Gastropod
Tritonopsis gilletti,Gastropod
Tritonopsis biconica,Gastropod
Fusinus hoffmani,Gastropod
Pseudocymia,Gastropod
Murphitys,Gastropod
Christitys,Gastropod
Christitys martini,Gastropod
Calicantharus dalli,Gastropod
Kelletia,Gastropod
Bruclarkia seattlensis,Gastropod
Compsonema,Gastropod
Imogloba,Gastropod
Turbinella praetextilis,Gastropod
Polystira haitensis,Gastropod
Fusinus henekeni haitensis,Gastropod
Cancellaria (Cancellaria) juncta,Gastropod
Metulella,Gastropod
Bivetiella,Gastropod
Parametaria (Dominitaria) islahispaniolae,Gastropod
Simnia,Gastropod
Turritella machapoorensis,Gastropod
Trona trinitatensis,Gastropod
Amauropsis trinitatensis,Gastropod
Calliostoma attrina,Gastropod
Modulus tamanensis,Gastropod
Turritella caparonis,Gastropod
Turritella (Bactrospira) perattenuata,Gastropod
Marginella brassoensis,Gastropod
Teinostoma (Pseudorotella) caronensis,Gastropod
Turritella altilirata,Gastropod
Turritella (Broderiptella) caronensis,Gastropod
Conus trinitatensis,Gastropod
Narona bulbrooki,Gastropod
Ancilla brassica,Gastropod
Marginella guaica,Gastropod
Phos trinitatensis,Gastropod
Siphonochelus (Laevityphis) sawkinsi,Gastropod
Drillia pennyi,Gastropod
Drillia tridadina,Gastropod
Drillia daditrina,Gastropod
Drillia inniadda,Gastropod
Drillia nitrina,Gastropod
Bellaspira niaddrina,Gastropod
Syntomodrillia inadrina,Gastropod
Glyphostoma caronensis,Gastropod
Glyphostoma triniada,Gastropod
Microdrillia trina,Gastropod
Ancilla paralamellata,Gastropod
Marginella bulbrooki,Gastropod
Marginella (Gibberula) trinitatensis,Gastropod
Uromitra bristoli,Gastropod
Metulella caronensis,Gastropod
Sincola (Sincola) walli,Gastropod
Calliostoma rhombotum,Gastropod
Cyclostremiscus (Ponocyclus) guppyi,Gastropod
Caecum properegulare,Gastropod
Microdrillia propetrina,Gastropod
Marginella solitaria,Gastropod
Granulina nitrina,Gastropod
Aphera,Gastropod
Straparollus hecale,Gastropod
Straparollus rudis,Gastropod
Fusiturricula springvaleensis,Gastropod
Subcancilla couvensis,Gastropod
Solenosteira (Solenosteira) cochlearis,Gastropod
Petaloconchus sculpturatus alcimus,Gastropod
Drillia riogurabonis,Gastropod
Pseudoliva guppyi,Gastropod
Lyria (Lyria) gabbi,Gastropod
Conella perplexabilis,Gastropod
Parametaria (Dominitaria) lopezana,Gastropod
Bulliopsis,Gastropod
Neosconsia,Gastropod
Agatrix losquemadica,Gastropod
Vasum (Vasum),Gastropod
Cymatium (Cymatium),Gastropod
Sincola (Sincola),Gastropod
Pyruclia,Gastropod
Fusinus henekeni veatchi,Gastropod
Fusiturricula humerosa,Gastropod
Rhinoclavis (Rhinoclavis),Gastropod
Marginella sowerbyi,Gastropod
Erosaria spurca,Gastropod
Calophos,Gastropod
Lyria (Lyria) incomperta,Gastropod
Turbo (Taeniaturbo),Gastropod
Murex (Haustellum) pennae,Gastropod
Siratus adelosus,Gastropod
Bifurcium,Gastropod
Vasum gurabicum,Gastropod
Vasum aedificatum,Gastropod
Chicoreus (Naquetia) compactus,Gastropod
Trivia,Gastropod
Chicoreus (Chicoreus) corrigendum,Gastropod
Chicoreus (Chicoreus) clausii,Gastropod
Chicoreus (Phyllonotus) infrequens,Gastropod
Chicoreus (Phyllonotus) pomatus,Gastropod
Chicoreus (Siratus) amplius,Gastropod
Chicoreus (Siratus) articulatus,Gastropod
Chicoreus (Siratus) formosus,Gastropod
Chicoreus (Siratus) yaquensis,Gastropod
Chicoreus (Siratus) eumekes,Gastropod
Turbinella praelaevigata,Gastropod
Vexillum (Vexillum),Gastropod
Mitra (Mitra),Gastropod
Vasum tuberculatum,Gastropod
Turbinella praelavigata,Gastropod
Cancellaria (Cancellaria) mauryae,Gastropod
Morum (Morum) oniscus,Gastropod
Goniostropha extenuata,Gastropod
Platyostoma brownsportense,Gastropod
Acanthotrophon,Gastropod
Cythara polygona,Gastropod
Cymia (Cymia) henekeni,Gastropod
Typhina obesa,Gastropod
Ampullina anguillana,Gastropod
Levifusus angelicus,Gastropod
Eocypraea (Apiocypraea) semen,Gastropod
Hemisinus bituminifer,Gastropod
Hemisinus costatus,Gastropod
Elmira cornuarietis,Gastropod
Margarita naticoides,Gastropod
Metula gabbi,Gastropod
Typhina expansa,Gastropod
Gemophos,Gastropod
Cypraea (Luria) cinerea,Gastropod
Macrocypraea,Gastropod
Pterotyphis (Tripterotyphis) triangularis,Gastropod
Dermomurex (Trialatella),Gastropod
Poirieria (Paziella),Gastropod
Metula harrisi,Gastropod
Lophonema circumlirata,Gastropod
Straparollina cassina,Gastropod
Ceratopea depressa,Gastropod
Fusispira obesus,Gastropod
Ceratopea wisei,Gastropod
Hormotoma confusa,Gastropod
Lophonema peccatonica,Gastropod
Spinyplatyceras arkonense,Gastropod
Ectomaria adventa,Gastropod
Turritoma,Gastropod
Ceratopea buttsi,Gastropod
Teiichispira,Gastropod
Plethospira arenaria,Gastropod
Straparollina turgida,Gastropod
Straparollina basicarinata,Gastropod
Retispira nodulifera,Gastropod
Patellilabia tentoriolum,Gastropod
Trepospira (Trepospira) minima,Gastropod
Gosseletina persimplex,Gastropod
Glabrocingulum (Ananias) welleri,Gastropod
Ananias nodocostatus,Gastropod
Taosia missouriensis,Gastropod
Eoptychia intermittens,Gastropod
Palaeostylus (Pseudozygopleura) eucharis,Gastropod
Hemizyga (Plocezyga) convertacostata,Gastropod
Paffrathopsis nana,Gastropod
Trachydomia oweni,Gastropod
Lamellospira conica,Gastropod
Euconospira varizona,Gastropod
Eirlysia exquisita,Gastropod
Tapinotomaria crassa,Gastropod
Callitomaria stanislavi,Gastropod
Spiroscala pulchra,Gastropod
Lacunospira alta,Gastropod
Lacunospira altsia,Gastropod
Hawaiia,Gastropod
Helicodiscus,Gastropod
Muracypraea,Gastropod
Denayella rotalia,Gastropod
Mitra (Atrimitra),Gastropod
Poleumita vernonensis,Gastropod
Sinuitina (Vorticina) venata,Gastropod
Trepospira (Angyomphalus) discus,Gastropod
Mourlonia lativittata,Gastropod
Euconospira disjuncta,Gastropod
Platyceras (Platyceras) subelegans,Gastropod
Platyceras (Orthonychia) compressum,Gastropod
Tremanotus profundus,Gastropod
Strophostylus fitchi,Gastropod
Sinuites obesa,Gastropod
Ceratopea latiumbilicata,Gastropod
Temnodiscus parvus,Gastropod
Fissurella (Fissurella) mexicana,Gastropod
Rissoa epulata,Gastropod
Hemitoma,Gastropod
Microgaza (Microgaza) santarosaensis,Gastropod
Liotia woodringi,Gastropod
Vitrinella obliquestriata,Gastropod
Cyclostremiscus (Ponocyclus) domingensis,Gastropod
Caecum mexicanum,Gastropod
Caecum veracruzanum,Gastropod
Caecum anellifer,Gastropod
Meioceras constrictum,Gastropod
Solariorbis boardmani,Gastropod
Caecum tomaculum,Gastropod
Turritella tuxtepecensis,Gastropod
Turritella abrupta,Gastropod
Calyptraea (Calyptraea),Gastropod
Voluta alfaroi,Gastropod
Boreotrophon tetricus,Gastropod
Drillia eburnea,Gastropod
Sinum fragilis,Gastropod
Adeorbis,Gastropod
Ilyanassa,Gastropod
Lirosoma sulcosa,Gastropod
Pisania,Gastropod
Epitonium humphreysii,Gastropod
Calliostoma humile,Gastropod
Scala,Gastropod
Calliostoma aphelium,Gastropod
Gamizyga expansa,Gastropod
Gamizyga nitida,Gastropod
Pseudozygopleura palus,Gastropod
Gamizyga morningstarae,Gastropod
Gamizyga girtyi,Gastropod
Plocezyga intermedia,Gastropod
Pseudozygopleura irrugata,Gastropod
Pseudozygopleura contractus,Gastropod
Microptychis expetendus,Gastropod
Nordospira vostokovae,Gastropod
Prosolarium,Gastropod
Rotellomphalus tardus,Gastropod
Raphispira plena,Gastropod
Mesocoelia janus,Gastropod
Mariafusus marylandica,Gastropod
Urosalpinx rusticus,Gastropod
Calliostoma bellum,Gastropod
Cymatosyrinx aclinica,Gastropod
Microspira donovani,Gastropod
Cancellaria (Massyla) shirleyae,Gastropod
Metula roberti,Gastropod
Ilyanassa corbis,Gastropod
Trigonostoma (Extractrix) hoerlei,Gastropod
Hindsia,Gastropod
Terebra (Myurellina) hunterae,Gastropod
Trigonostoma (Emmonsella) smithfieldensis,Gastropod
Terebra aclinica,Gastropod
Perplicaria perplexa,Gastropod
Strioterebrum brightonensis,Gastropod
Strioterebrum seminolum,Gastropod
Busycon (Echinofulgur) echinatum,Gastropod
Ilyanassa marthae,Gastropod
Tropochasca petiti,Gastropod
Turritella (Broderiptella) mansfieldi,Gastropod
Littorina sheaferi,Gastropod
Pusula (Pusula) crovoae,Gastropod
Barleeia,Gastropod
Orthaulax,Gastropod
Fasciolaria (Fasciolaria),Gastropod
Glyphostoma (Glyphostoma),Gastropod
Siphocypraea,Gastropod
Sincola,Gastropod
Pleurofusia (Cruziturricula),Gastropod
Nicema,Gastropod
Sincola (Dorsina),Gastropod
Gymnobela,Gastropod
Ivara,Gastropod
Ividella,Gastropod
Kleinella,Gastropod
Antillophos (Rhipophos),Gastropod
Mazatlania,Gastropod
Sincola (Sinaxila),Gastropod
Strombina (Lirastrombina),Gastropod
Holopea symmetrica,Gastropod
Beraunia bifrons,Gastropod
Murchisonia bilineata,Gastropod
Stylonema potens,Gastropod
Poleumita octavia,Gastropod
Strombinella,Gastropod
Glyphoturris,Gastropod
Heliacus,Gastropod
Thelecythara,Gastropod
Cotonopsis (Turrina),Gastropod
Pyrazus (Pyrazisinus) scalinus,Gastropod
Strombus floridanus,Gastropod
Akleistostoma jenniferae,Gastropod
Akleistostoma macbrideae,Gastropod
Calusacypraea tequesta,Gastropod
Calusacypraea (Myakkacypraea) myakka,Gastropod
Siphocypraea metae,Gastropod
Vasum (Hystrivasum),Gastropod
Tropochasca,Gastropod
Cinctura,Gastropod
Siphocypraea (Pahayokea) kissimmeensis,Gastropod
Conus laurenae,Gastropod
Pleuroploca,Gastropod
Akleistostoma rilkoi,Gastropod
Calusacypraea sarasotaensis,Gastropod
Calusacypraea (Myakkacypraea) kelleyi,Gastropod
Pseudadusta kalafuti,Gastropod
Siphocypraea cannoni,Gastropod
Siphocypraea (Pahayokea) parodizi,Gastropod
Pterorhytis,Gastropod
Heilprinia,Gastropod
Vasum (Hystrivasum) jacksonense,Gastropod
Akleistostoma bairdi,Gastropod
Siphocypraea (Pahayokea) basingerensis,Gastropod
Calusacypraea (Myakkacypraea) schnireli,Gastropod
Pseudadusta marilynae,Gastropod
Siphocypraea (Pahayokea) alligator,Gastropod
Cassis ketteri,Gastropod
Aspella,Gastropod
Monostiolum petiti,Gastropod
Akleistostoma diegelae,Gastropod
Siphocypraea (Pahayokea) gabrielleae,Gastropod
Siphocypraea (Pahayokea) penningtonorum,Gastropod
Siphocypraea (Pahayokea) rucksorum,Gastropod
Ventrilia rucksorum,Gastropod
Micranellum,Gastropod
Psammodulus,Gastropod
Crossata ventricosa,Gastropod
Calliostoma granulata,Gastropod
Bittium (Bittium),Gastropod
Iddingsia,Gastropod
Potamides (Potamidopsis) tricarinatus,Gastropod
Palmerella,Gastropod
Seraphs (Seraphs),Gastropod
Crommium globosa,Gastropod
Lyrischapa spinifera,Gastropod
Volutocorbis minutus,Gastropod
Lapparia nuda,Gastropod
Volutilithes muricinus,Gastropod
Sulcobuccinum scalina,Gastropod
Architectonica alabamensis,Gastropod
Cirsotrema cirritum,Gastropod
Eupleura engerrabunda,Gastropod
Akleistostoma,Gastropod
Oliva (Strephona),Gastropod
Dicathais,Gastropod
Conus (Contraconus),Gastropod
Akleistostoma pilsbryi,Gastropod
Akleistostoma crocodila,Gastropod
Siphocypraea (Pahayokea) erici,Gastropod
Siphocypraea duerri,Gastropod
Seminoleconus,Gastropod
Turritella (Eichwaldiella),Gastropod
Busycon (Busycoarctum),Gastropod
Busycon filosum,Gastropod
Volutifusus,Gastropod
Turbo (Marmarostoma),Gastropod
Akleistostoma floridana,Gastropod
Siphocypraea (Pahayokea) mansfieldi,Gastropod
Calusacypraea globulina,Gastropod
Calusacypraea briani,Gastropod
Pseudadusta hertweckorum,Gastropod
Siphocypraea trippeana,Gastropod
Strombus (Macrostrombus),Gastropod
Chicoreus (Chicoreus) xestos,Gastropod
Hexaplex hertweckorum,Gastropod
Vasum (Hystrivasum) locklini,Gastropod
Eugeniconus,Gastropod
Dauciconus,Gastropod
Cassis floridensis,Gastropod
Conus largillierti,Gastropod
Trigonostoma (Extractrix),Gastropod
Triplofusus,Gastropod
Vokesinotus lepidotus,Gastropod
Chicoreus (Chicoreus) floridanus,Gastropod
Akleistostoma hughesi,Gastropod
Conus jaclynae,Gastropod
Vasum (Hystrivasum) olssoni,Gastropod
Cerithioclava,Gastropod
Cyphoma finkli,Gastropod
Cyphoma miamiensis,Gastropod
Cyphoma viaavensis,Gastropod
Cyphoma carolae,Gastropod
Jenneria violetae,Gastropod
Pusula miccosukee,Gastropod
Pseudadusta ketteri,Gastropod
Pseudadusta lindae,Gastropod
Murexiella (Subpterynotus),Gastropod
Retispira bellireticulata,Gastropod
Angyomphalus,Gastropod
Baylea knighti,Gastropod
Apachella glabra,Gastropod
Apachella powwowensis,Gastropod
Ferganispira acteonina,Gastropod
Pithodea tornatilis,Gastropod
Borestus magdalenensis,Gastropod
Borestus texanus,Gastropod
Tapinotomaria globosa,Gastropod
Donaldospira nodosa,Gastropod
Stegocoelia (Taosia) crenulata,Gastropod
Cyclites multilineata,Gastropod
Anoptychia,Gastropod
Anthracopupa ohioensis,Gastropod
Dendropupa,Gastropod
Magilus,Gastropod
Babelomurex lindae,Gastropod
Siphocypraea grovesi,Gastropod
Hesperisternia miamiensis,Gastropod
Hesperisternia multangulus,Gastropod
Conus hertwecki,Gastropod
Conus (Virgiconus),Gastropod
Modulus basileus,Gastropod
Strombus (Eustrombus),Gastropod
Glyptospira quadriserrata,Gastropod
Anticlimax,Gastropod
Anticlimax (Subclimax),Gastropod
